user_id,age,country,income_level,investment_experience,num_investments,total_invested
7685,37,Germany,Low,Intermediate,11,24074.55
7686,34,France,Medium,Novice,13,18852.86
7687,48,Austria,Medium,Intermediate,15,35517.1
7688,39,Austria,Medium,Novice,16,30869.85
7689,20,Austria,Low,Novice,14,37697.24
7690,61,Austria,Low,Novice,17,32009.88
7691,63,Italy,Medium,Novice,12,12828.08
7692,42,Austria,High,Intermediate,18,27241.2
7693,22,Sweden,Medium,Intermediate,16,43347.56
7694,51,Sweden,Low,Novice,13,25938.98
7695,65,Italy,High,Expert,13,23971.75
7696,60,Italy,Low,Intermediate,20,41408.82
7697,32,Germany,Medium,Novice,7,15769.59
7698,23,Austria,Medium,Novice,10,18308.4
7699,54,Italy,Medium,Novice,7,22791.18
7700,57,Sweden,Low,Intermediate,7,18219.94
7701,59,Spain,High,Novice,10,17175.16
7702,63,Italy,Medium,Intermediate,6,6467.03
7703,48,Germany,High,Novice,13,55350.69
7704,44,France,Low,Novice,5,15214.18
7705,45,France,Low,Intermediate,13,21132.99
7706,31,Sweden,Medium,Novice,19,38115.36
7707,56,Italy,Medium,Intermediate,10,19237.17
7708,32,Germany,Medium,Intermediate,9,16545.23
7709,27,France,Low,Novice,11,23323.27
7710,44,Germany,Medium,Expert,9,25102.59
7711,21,Italy,High,Expert,5,9916.26
7712,46,Netherlands,Low,Novice,9,16589.22
7713,47,Italy,Low,Novice,17,37031.37
7714,26,Italy,Low,Novice,12,19300.38
7715,52,Netherlands,Medium,Intermediate,17,24004.04
7716,53,Spain,Medium,Novice,16,31805.94
7717,49,Austria,High,Intermediate,20,51004.05
7718,61,Netherlands,Medium,Expert,16,44689.94
7719,50,Sweden,Medium,Intermediate,9,26842.86
7720,30,Italy,Medium,Intermediate,6,6099.26
7721,19,Austria,Medium,Novice,18,47311.59
7722,47,Italy,Medium,Novice,18,45080.64
7723,34,Austria,Low,Expert,15,35731.54
7724,48,Italy,Medium,Novice,5,5592.44
7725,56,Italy,Medium,Novice,12,23615.02
7726,22,Netherlands,Medium,Intermediate,5,14145.49
7727,59,Austria,Low,Intermediate,8,6628.57
7728,21,Austria,Low,Intermediate,13,24926.62
7729,54,Austria,Low,Novice,9,15758.85
7730,44,Netherlands,Medium,Intermediate,16,26282.8
7731,27,France,Medium,Intermediate,11,49422.54
7732,39,France,Medium,Expert,14,15793.63
7733,39,Sweden,Medium,Novice,16,34014.36
7734,39,France,High,Expert,20,30218.52
7735,26,Italy,Medium,Novice,14,29823.95
7736,61,Sweden,Medium,Expert,16,41581.33
7737,20,Netherlands,Medium,Expert,19,29237.53
7738,54,Sweden,Low,Novice,8,13591.77
7739,33,Austria,Medium,Expert,12,24063.93
7740,60,Netherlands,High,Novice,17,37931.19
7741,56,Sweden,Medium,Intermediate,20,25411.73
7742,55,Sweden,Medium,Novice,18,30274.16
7743,23,Germany,Medium,Intermediate,8,13933.31
7744,38,Spain,Low,Expert,17,37864.7
7745,35,Italy,Medium,Novice,6,11001.62
7746,37,Italy,Medium,Expert,12,16260.24
7747,50,Sweden,Medium,Novice,14,11785.21
7748,49,Sweden,Low,Intermediate,9,10791.23
7749,64,Spain,Medium,Intermediate,7,24777.44
7750,42,Spain,High,Intermediate,17,39253.01
7751,19,Sweden,Medium,Novice,12,16315.93
7752,43,Netherlands,High,Intermediate,12,15846.42
7753,19,Spain,Medium,Novice,15,44473.33
7754,63,France,Medium,Intermediate,14,23847.18
7755,18,Sweden,Low,Intermediate,9,13972.41
7756,49,Italy,High,Expert,8,13517.47
7757,38,Netherlands,High,Intermediate,14,17404.88
7758,57,Spain,Medium,Expert,5,5258.29
7759,22,Netherlands,Low,Novice,17,39638.25
7760,23,Spain,Medium,Novice,11,22029.88
7761,49,Netherlands,Medium,Novice,20,54512.74
7762,53,Spain,High,Novice,12,19363.19
7763,64,Sweden,Medium,Novice,9,13081.92
7764,47,Netherlands,High,Expert,18,38735.12
7765,18,France,Medium,Novice,16,26422.7
7766,24,Germany,High,Intermediate,10,19812.05
7767,61,France,High,Novice,13,17241.04
7768,50,Italy,Medium,Expert,7,6448.16
7769,23,Spain,High,Intermediate,9,14710.6
7770,44,Italy,Medium,Expert,7,7802.9
7771,49,Italy,Medium,Novice,8,12915.38
7772,31,Netherlands,Low,Intermediate,6,12717.46
7773,18,France,Medium,Novice,7,23367.02
7774,35,Italy,Medium,Intermediate,5,7917.07
7775,23,Netherlands,Low,Intermediate,17,44359.74
7776,51,Austria,Medium,Intermediate,6,10288.54
7777,62,Germany,Medium,Intermediate,10,14947.28
7778,39,Spain,High,Novice,7,9166.47
7779,54,Spain,Medium,Expert,14,13658.66
7780,22,France,High,Intermediate,11,35458.66
7781,42,Netherlands,Medium,Intermediate,9,18454.29
7782,25,Italy,Medium,Intermediate,17,37496.53
7783,29,France,Medium,Expert,15,40669.69
7784,24,Spain,Low,Intermediate,13,18898.86
7785,54,Germany,Medium,Intermediate,19,44565.07
7786,20,Sweden,Low,Novice,5,13086.52
7787,52,Germany,High,Expert,13,22804.95
7788,30,Netherlands,Low,Intermediate,7,12745.33
7789,29,Netherlands,High,Novice,10,10673.08
7790,56,Netherlands,Medium,Intermediate,20,23899.03
7791,33,Austria,High,Expert,18,24845.75
7792,65,Germany,Low,Intermediate,19,36261.22
7793,27,Italy,High,Novice,16,41441.39
7794,23,Netherlands,Medium,Novice,18,43667.98
7795,33,Germany,Medium,Intermediate,5,11252.24
7796,41,France,High,Expert,17,28783.38
7797,38,France,Low,Novice,17,33073.42
7798,37,Netherlands,Low,Novice,14,31179.74
7799,23,Sweden,Medium,Expert,15,38967.29
7800,57,Sweden,Medium,Intermediate,17,20834.94
7801,37,Sweden,Medium,Novice,15,28897.76
7802,44,Sweden,High,Novice,15,33697.61
7803,65,Austria,Medium,Expert,17,21682.69
7804,37,Germany,Medium,Intermediate,11,23216.09
7805,29,Spain,Medium,Novice,9,26202.82
7806,57,Austria,High,Novice,20,36925.69
7807,27,Germany,Medium,Intermediate,13,29874.99
7808,57,Sweden,High,Novice,5,11184.98
7809,24,Sweden,Medium,Expert,18,31952.74
7810,42,Sweden,Medium,Novice,13,29149.11
7811,62,Sweden,Medium,Novice,11,14606.43
7812,60,Netherlands,Low,Intermediate,14,29661.41
7813,43,Spain,Low,Expert,17,38800.84
7814,26,France,Medium,Intermediate,12,34345.49
7815,49,Netherlands,High,Novice,16,35491.67
7816,59,Austria,Medium,Intermediate,7,16428.67
7817,42,France,Low,Novice,8,24010.53
7818,35,Italy,Medium,Expert,15,39601.22
7819,23,Sweden,Low,Novice,18,26998.39
7820,32,France,Medium,Intermediate,8,19739.16
7821,58,Netherlands,Medium,Intermediate,18,42991.42
7822,53,Sweden,Medium,Intermediate,17,33284.03
7823,28,France,Low,Expert,11,22147.09
7824,60,Italy,High,Novice,8,23395.64
7825,39,Spain,Medium,Novice,17,40082.86
7826,30,Spain,Medium,Novice,6,8616.05
7827,57,Netherlands,Low,Novice,11,18693.18
7828,63,Austria,Low,Intermediate,15,29156.56
7829,50,Austria,Medium,Intermediate,6,9227.85
7830,27,Sweden,High,Novice,9,19131.0
7831,42,Germany,Low,Novice,19,37848.2
7832,29,Netherlands,Low,Intermediate,11,16896.04
7833,37,Italy,Low,Expert,18,27205.21
7834,43,Sweden,High,Expert,18,23879.97
7835,20,Sweden,Medium,Novice,20,26720.17
7836,23,Sweden,Medium,Intermediate,7,6906.42
7837,50,Netherlands,Medium,Expert,6,30129.63
7838,34,France,Low,Expert,11,31444.19
7839,39,Sweden,High,Novice,16,29722.15
7840,26,France,Medium,Novice,10,26584.86
7841,50,Spain,Medium,Expert,20,23695.43
7842,40,Italy,Medium,Expert,11,10490.64
7843,57,Spain,High,Novice,18,43384.05
7844,42,Sweden,High,Novice,12,22963.49
7845,26,France,High,Novice,20,44006.31
7846,23,Germany,Medium,Expert,18,29775.18
7847,53,Italy,Low,Novice,7,7093.44
7848,55,Netherlands,Medium,Novice,19,32813.25
7849,23,Austria,Medium,Novice,5,7861.71
7850,50,Germany,Low,Novice,17,29605.59
7851,64,Sweden,Low,Expert,16,28413.41
7852,55,Austria,High,Novice,13,36646.72
7853,33,Spain,Low,Intermediate,9,20376.55
7854,36,Netherlands,Low,Intermediate,13,27706.34
7855,25,Netherlands,Medium,Intermediate,20,49865.06
7856,21,Netherlands,Low,Novice,7,13328.94
7857,53,France,Medium,Expert,5,8657.19
7858,65,Italy,Medium,Intermediate,18,38496.01
7859,54,Netherlands,Medium,Novice,11,16466.31
7860,64,Italy,Medium,Expert,18,29277.33
7861,34,Austria,Medium,Intermediate,14,25670.66
7862,58,Spain,Medium,Novice,7,12377.98
7863,39,Italy,Medium,Novice,7,18005.69
7864,28,Netherlands,Medium,Expert,14,32929.78
7865,52,Sweden,Low,Expert,12,15650.37
7866,51,France,Medium,Expert,12,27438.14
7867,25,Spain,Low,Novice,18,27447.8
7868,31,Germany,Medium,Intermediate,16,31730.31
7869,39,Italy,Medium,Novice,10,16052.77
7870,45,Italy,High,Intermediate,13,36269.42
7871,50,Germany,Medium,Novice,6,6046.91
7872,38,Austria,Medium,Novice,20,43108.83
7873,35,Sweden,Low,Novice,18,34886.54
7874,54,Italy,Medium,Novice,15,21697.24
7875,40,Sweden,Low,Expert,6,13528.37
7876,38,Netherlands,Medium,Intermediate,17,28523.34
7877,56,Sweden,Low,Intermediate,18,24276.27
7878,57,Italy,Low,Intermediate,18,34126.25
7879,35,Germany,High,Novice,7,11334.13
7880,58,Netherlands,High,Novice,13,41150.47
7881,28,Italy,Medium,Intermediate,18,31394.06
7882,65,Sweden,Low,Intermediate,6,10807.77
7883,49,Italy,Low,Novice,20,38602.72
7884,57,Italy,Medium,Novice,18,24487.49
7885,40,Austria,Medium,Novice,9,15418.74
7886,25,Spain,Medium,Intermediate,13,32215.68
7887,45,France,High,Novice,19,56904.37
7888,21,Spain,High,Novice,11,26791.77
7889,50,Austria,Low,Expert,10,13615.08
7890,43,Austria,Low,Novice,16,33211.16
7891,65,Netherlands,Medium,Intermediate,15,29354.23
7892,27,France,High,Novice,15,25740.35
7893,51,Netherlands,Medium,Intermediate,14,31305.04
7894,31,Netherlands,Medium,Intermediate,5,11476.57
7895,48,Italy,Medium,Novice,18,31748.97
7896,58,Spain,Medium,Novice,19,23185.67
7897,62,Germany,High,Expert,18,45025.83
7898,50,Germany,Low,Intermediate,9,24024.89
7899,30,Netherlands,Medium,Novice,8,19525.81
7900,39,Austria,Low,Intermediate,13,35842.75
7901,41,Austria,High,Novice,20,43792.72
7902,65,Italy,Low,Novice,6,17364.57
7903,34,Netherlands,Medium,Novice,12,13216.21
7904,33,Spain,Low,Novice,13,21527.71
7905,57,Italy,Medium,Novice,10,10506.66
7906,65,Austria,High,Intermediate,11,26153.48
7907,26,Italy,Low,Intermediate,18,31987.05
7908,65,France,Medium,Intermediate,8,17929.93
7909,37,Spain,Medium,Novice,13,31857.69
7910,62,France,Medium,Expert,8,36820.46
7911,40,Italy,Medium,Intermediate,10,24734.17
7912,61,France,High,Novice,5,6220.15
7913,20,France,High,Expert,9,19924.09
7914,40,Netherlands,Medium,Expert,15,32993.2
7915,59,Austria,Medium,Intermediate,12,20997.46
7916,19,Sweden,Medium,Novice,10,14872.69
7917,38,Spain,Low,Expert,8,16414.52
7918,42,France,Medium,Novice,13,28847.7
7919,56,Netherlands,Medium,Intermediate,16,31407.81
7920,35,Netherlands,Medium,Novice,19,33580.36
7921,53,Spain,Medium,Novice,9,14130.21
7922,48,Austria,Medium,Intermediate,12,35105.07
7923,54,Sweden,Medium,Novice,7,17593.85
7924,50,Germany,Medium,Novice,5,14185.95
7925,22,France,Medium,Intermediate,17,30824.82
7926,37,Germany,Medium,Intermediate,9,9084.66
7927,28,Netherlands,Low,Novice,11,16219.74
7928,35,Spain,Medium,Intermediate,14,29888.55
7929,61,Austria,Low,Intermediate,8,15045.17
7930,39,Sweden,Medium,Novice,12,16069.95
7931,46,Italy,Medium,Intermediate,9,15899.59
7932,55,Germany,Medium,Novice,11,49799.21
7933,37,Sweden,Medium,Intermediate,17,32599.93
7934,63,France,Medium,Novice,5,6829.98
7935,45,Spain,Medium,Novice,8,18133.31
7936,39,Austria,Medium,Intermediate,7,14796.48
7937,27,Sweden,Low,Intermediate,18,35710.91
7938,57,Austria,High,Novice,20,35277.75
7939,62,France,Low,Novice,17,28171.02
7940,31,Netherlands,Medium,Novice,13,36633.8
7941,21,Sweden,Low,Novice,6,12542.47
7942,39,Sweden,Low,Novice,9,16496.68
7943,32,Austria,Low,Expert,19,52590.17
7944,33,Sweden,Low,Expert,14,29565.98
7945,34,Sweden,Medium,Novice,15,22224.45
7946,40,Netherlands,Medium,Intermediate,18,53481.58
7947,43,Netherlands,Low,Novice,17,27700.98
7948,59,Sweden,Medium,Novice,14,26464.8
7949,43,Spain,Medium,Intermediate,11,23223.99
7950,47,France,Medium,Novice,8,17047.88
7951,33,Austria,Low,Novice,8,13261.02
7952,41,Netherlands,Medium,Expert,12,34500.88
7953,61,Sweden,Medium,Expert,6,7181.69
7954,40,Italy,Medium,Novice,20,45610.19
7955,49,Netherlands,High,Novice,9,23152.99
7956,44,Italy,Low,Intermediate,14,33677.59
7957,51,Austria,High,Intermediate,18,35085.54
7958,25,Austria,Low,Novice,10,19351.4
7959,31,Sweden,Medium,Intermediate,17,37924.9
7960,58,Netherlands,Medium,Novice,18,25857.38
7961,47,Germany,Low,Expert,9,15256.31
7962,46,Sweden,Medium,Novice,12,38076.7
7963,49,Sweden,Medium,Intermediate,7,18209.26
7964,62,France,High,Novice,8,22293.99
7965,40,Sweden,Medium,Novice,17,33664.69
7966,20,Spain,Medium,Novice,12,16067.61
7967,36,Netherlands,Medium,Novice,8,22276.37
7968,25,Italy,Low,Intermediate,15,29282.11
7969,42,Germany,Low,Novice,20,57824.6
7970,57,Sweden,Low,Expert,7,18962.44
7971,24,Italy,Medium,Expert,17,43297.24
7972,47,Spain,Medium,Novice,15,22523.74
7973,20,Italy,Medium,Intermediate,11,26111.77
7974,29,Spain,Medium,Intermediate,11,30319.81
7975,43,Sweden,Low,Intermediate,19,23965.87
7976,41,Spain,High,Novice,5,12267.22
7977,53,Austria,Medium,Intermediate,5,10474.84
7978,46,Italy,Medium,Novice,14,23306.23
7979,30,Austria,Medium,Expert,15,21745.04
7980,41,Sweden,Medium,Intermediate,19,33259.26
7981,56,Italy,Low,Novice,9,13259.07
7982,26,France,Medium,Novice,11,17411.74
7983,23,France,Low,Novice,18,38116.12
7984,24,Austria,Low,Novice,5,6122.95
7985,35,France,Low,Novice,14,34258.63
7986,37,France,Medium,Novice,10,32085.74
7987,57,France,Medium,Expert,8,21661.65
7988,32,Netherlands,Medium,Intermediate,14,29644.09
7989,54,Italy,Medium,Expert,15,16910.48
7990,22,Sweden,Low,Expert,9,16842.07
7991,30,Sweden,Medium,Expert,19,37588.79
7992,60,Germany,Medium,Expert,5,6994.88
7993,61,Sweden,Low,Novice,17,30155.03
7994,58,Italy,High,Intermediate,16,34419.8
7995,27,Italy,High,Intermediate,5,10636.33
7996,39,France,High,Intermediate,11,21356.85
7997,33,Sweden,Medium,Intermediate,12,25342.68
7998,34,Sweden,Medium,Novice,7,9581.88
7999,50,Austria,Medium,Novice,5,16942.84
8000,55,Germany,Low,Novice,5,8876.68
8001,26,France,Medium,Novice,19,39482.38
8002,34,Sweden,Medium,Novice,11,15788.43
8003,28,Austria,Medium,Expert,18,35086.05
8004,55,Italy,Medium,Intermediate,12,21996.49
8005,27,Austria,Medium,Intermediate,17,35504.01
8006,37,Italy,High,Intermediate,12,33449.21
8007,46,Netherlands,Medium,Novice,14,20271.58
8008,41,Sweden,Low,Novice,8,21774.97
8009,38,Netherlands,Low,Novice,5,11152.18
8010,51,Germany,Medium,Intermediate,20,34405.01
8011,60,Austria,Medium,Intermediate,13,32294.91
8012,23,France,Medium,Novice,7,12352.04
8013,50,Germany,Medium,Novice,6,5460.24
8014,31,Spain,High,Intermediate,17,35358.95
8015,24,Sweden,Medium,Novice,5,14599.08
8016,64,Italy,Medium,Intermediate,14,25711.59
8017,52,Austria,High,Expert,7,5624.4
8018,23,Netherlands,Medium,Novice,10,19535.52
8019,19,Germany,Low,Intermediate,13,33225.68
8020,30,France,Medium,Expert,19,37823.63
8021,24,Germany,Low,Novice,12,17557.9
8022,31,Italy,Low,Novice,7,10944.49
8023,48,Austria,Medium,Novice,11,16837.83
8024,48,Germany,Medium,Novice,17,46286.64
8025,44,Sweden,Medium,Novice,8,17492.2
8026,52,France,Medium,Novice,7,15992.06
8027,65,Spain,Medium,Novice,14,13270.63
8028,59,Italy,Medium,Novice,5,12003.39
8029,44,France,High,Novice,15,42539.42
8030,20,Netherlands,Medium,Expert,8,15519.52
8031,43,Spain,Low,Novice,16,21019.37
8032,50,Italy,High,Novice,14,23906.3
8033,32,Austria,Medium,Novice,9,23664.93
8034,37,Sweden,Medium,Novice,15,30340.36
8035,57,Italy,Medium,Novice,12,31597.7
8036,57,Germany,Medium,Novice,12,29735.23
8037,61,Austria,Low,Intermediate,12,27499.76
8038,42,Austria,High,Intermediate,13,33762.28
8039,54,Germany,High,Intermediate,18,35910.36
8040,49,Sweden,Low,Novice,12,21167.05
8041,39,Austria,Medium,Novice,19,24119.09
8042,56,Italy,Medium,Novice,17,37560.46
8043,22,Sweden,High,Intermediate,8,16229.93
8044,24,France,Medium,Intermediate,19,27402.27
8045,55,Italy,Medium,Novice,20,33670.31
8046,35,France,Low,Novice,13,31706.35
8047,33,Germany,Medium,Intermediate,20,31904.22
8048,43,Sweden,Low,Expert,19,55029.25
8049,28,Italy,Medium,Novice,8,14606.48
8050,25,Italy,Medium,Expert,12,36954.51
8051,19,Spain,Medium,Novice,20,55145.12
8052,35,Spain,Low,Expert,15,24239.74
8053,56,France,Low,Expert,20,42562.07
8054,52,France,Medium,Expert,19,42966.54
8055,30,Sweden,High,Intermediate,19,35480.57
8056,18,Italy,Medium,Novice,14,32756.26
8057,38,Austria,Low,Novice,7,11065.56
8058,34,Italy,Medium,Intermediate,20,47605.12
8059,63,Netherlands,Low,Expert,15,24212.47
8060,65,Germany,Medium,Expert,13,38075.99
8061,23,France,High,Novice,14,23834.21
8062,23,Spain,Medium,Intermediate,13,25820.7
8063,58,Spain,Medium,Intermediate,13,28544.42
8064,18,France,Medium,Intermediate,6,10931.33
8065,56,Italy,Low,Expert,14,34407.37
8066,23,Austria,Medium,Novice,8,24049.2
8067,20,Netherlands,Medium,Novice,15,36152.77
8068,21,Spain,Medium,Novice,14,30335.94
8069,62,Italy,Low,Novice,8,12125.43
8070,43,Netherlands,Medium,Novice,5,14128.6
8071,58,Sweden,Medium,Novice,12,17611.97
8072,33,Italy,Medium,Novice,8,10161.79
8073,53,Italy,Medium,Novice,16,22943.01
8074,47,Austria,Medium,Expert,16,22867.25
8075,18,Italy,Low,Novice,15,18010.96
8076,59,Austria,Medium,Intermediate,17,31276.05
8077,63,Italy,Medium,Intermediate,13,19238.8
8078,32,Austria,Low,Intermediate,18,29565.24
8079,33,Germany,Low,Novice,5,11746.47
8080,55,Austria,Medium,Expert,18,51489.17
8081,64,Italy,Medium,Intermediate,8,29269.36
8082,49,Netherlands,High,Novice,9,19041.86
8083,18,Netherlands,Medium,Expert,15,40894.59
8084,20,Spain,Medium,Expert,12,35974.05
8085,46,Sweden,High,Expert,6,6808.9
8086,52,Germany,High,Novice,20,66568.94
8087,39,Austria,Low,Novice,19,47032.71
8088,47,Spain,Medium,Intermediate,5,11939.98
8089,41,Austria,Medium,Expert,11,36560.29
8090,48,Italy,High,Novice,6,12024.12
8091,21,Italy,High,Intermediate,12,27997.68
8092,43,Netherlands,High,Novice,15,22372.53
8093,61,Sweden,Medium,Novice,14,37672.22
8094,27,Spain,Medium,Novice,8,21906.55
8095,28,Italy,Medium,Novice,12,25768.45
8096,50,Netherlands,Low,Expert,16,39336.21
8097,19,Austria,Low,Novice,19,36237.31
8098,50,Netherlands,High,Novice,14,38292.81
8099,40,Sweden,Medium,Expert,8,12037.74
8100,42,Sweden,Medium,Intermediate,19,32386.03
8101,59,Sweden,High,Novice,6,5630.9
8102,51,France,High,Intermediate,14,25561.91
8103,48,Germany,Medium,Expert,16,30857.63
8104,46,Italy,Medium,Novice,5,6957.92
8105,20,Austria,Medium,Intermediate,7,13141.18
8106,44,France,Medium,Novice,15,35412.52
8107,55,France,High,Expert,14,37362.45
8108,46,Germany,Medium,Novice,20,28875.25
8109,46,Austria,Low,Novice,7,17394.71
8110,26,Spain,Medium,Novice,15,22495.28
8111,60,Austria,Low,Intermediate,15,27084.02
8112,59,France,Low,Novice,15,19432.73
8113,30,Sweden,High,Novice,10,25887.66
8114,27,France,Medium,Expert,14,28263.85
8115,34,Netherlands,Medium,Intermediate,19,44675.78
8116,63,Germany,High,Expert,12,27047.74
8117,42,Spain,High,Novice,15,24621.88
8118,32,Sweden,High,Novice,6,15451.45
8119,40,Sweden,Low,Novice,6,6976.49
8120,52,Italy,Medium,Novice,20,39224.1
8121,37,Germany,Low,Novice,17,25464.23
8122,48,Sweden,High,Novice,7,11043.79
8123,42,Austria,High,Novice,14,31394.86
8124,53,Netherlands,Low,Novice,18,50775.65
8125,39,France,Low,Expert,10,19540.15
8126,58,Austria,Medium,Intermediate,18,42270.92
8127,18,Netherlands,Low,Novice,14,16458.13
8128,37,France,Medium,Novice,11,22140.92
8129,33,Italy,Medium,Expert,19,43755.08
8130,26,Netherlands,Medium,Novice,16,39884.58
8131,53,Austria,High,Novice,8,19173.45
8132,51,Sweden,High,Intermediate,5,5173.79
8133,19,Sweden,Low,Novice,5,7749.27
8134,55,France,Low,Novice,10,21458.05
8135,22,Italy,Low,Expert,19,30583.32
8136,57,Sweden,High,Intermediate,8,16823.23
8137,44,France,High,Intermediate,14,40201.35
8138,60,France,Medium,Novice,10,21709.27
8139,51,Austria,Medium,Expert,18,30576.92
8140,51,Italy,Low,Intermediate,17,31442.31
8141,22,Netherlands,High,Expert,20,46941.38
8142,54,Netherlands,Medium,Novice,10,28707.75
8143,25,Italy,High,Intermediate,6,7492.24
8144,37,Netherlands,Low,Novice,20,54620.52
8145,30,Austria,Low,Intermediate,14,22387.21
8146,18,Italy,Low,Novice,10,15779.07
8147,62,Germany,Low,Novice,9,21890.64
8148,39,Sweden,Low,Expert,11,28568.91
8149,27,Sweden,Low,Intermediate,13,22875.94
8150,18,Germany,Medium,Novice,13,16490.78
8151,37,Netherlands,High,Novice,10,25432.47
8152,35,Spain,Medium,Novice,15,30229.22
8153,62,Germany,Low,Expert,14,29143.62
8154,43,Italy,Low,Novice,17,27437.36
8155,59,Sweden,Low,Novice,19,42059.3
8156,28,Italy,Medium,Intermediate,20,36387.27
8157,34,Netherlands,Low,Novice,15,30525.5
8158,64,Italy,Low,Intermediate,9,17030.16
8159,39,Netherlands,Medium,Expert,14,33262.54
8160,30,France,Low,Expert,18,35043.81
8161,50,Italy,Low,Novice,8,16197.63
8162,53,France,Medium,Intermediate,6,7885.62
8163,18,Italy,Low,Novice,18,39330.21
8164,34,Netherlands,Medium,Intermediate,13,26821.39
8165,32,France,Medium,Novice,20,28184.61
8166,65,Sweden,Medium,Intermediate,10,15721.78
8167,24,Spain,Medium,Novice,10,10895.61
8168,41,Germany,Medium,Intermediate,11,20988.18
8169,49,Spain,High,Expert,7,13376.95
8170,60,France,Low,Novice,11,21848.5
8171,22,Spain,Low,Novice,7,15666.0
8172,53,France,Medium,Intermediate,17,42662.73
8173,26,France,Low,Novice,6,13784.25
8174,54,Italy,High,Expert,8,22670.1
8175,54,Sweden,High,Intermediate,19,38598.9
8176,55,Netherlands,Medium,Intermediate,9,13538.7
8177,24,Netherlands,Medium,Expert,16,34927.61
8178,41,Netherlands,High,Novice,18,39785.37
8179,31,Austria,Medium,Novice,8,21628.69
8180,36,Spain,Low,Novice,5,8687.66
